Asset_ID,Asset_Name,Model,Serial_Number,Assigned_To,Department,Location,Purchase_Date,Warranty_Expiry,Status,Condition
ASSET12279,Mobile,Model-143,SN-331250,Manoj Urs,Sales,Ballari,03-12-2022,03-12-2023,Damaged,Average
ASSET12280,Router,Model-346,SN-573731,Sahana Murthy,Finance,Udupi,01-02-2023,01-02-2024,In Use,Excellent
ASSET12281,Switch,Model-433,SN-645335,Manoj Hegde,HR,Mangalore,03-11-2023,02-11-2024,In Use,Average
ASSET12282,Printer,Model-239,SN-619094,Prakash Urs,IT,Udupi,22-11-2024,22-11-2025,In Use,Good
ASSET12283,Router,Model-881,SN-351300,Rakesh Shetty,IT,Davangere,16-06-2022,15-06-2024,Damaged,Good
ASSET12284,Laptop,Model-787,SN-210539,Deepak Desai,IT,Hubli,27-04-2023,26-04-2024,Under Repair,Excellent
ASSET12285,Monitor,Model-564,SN-826600,Asha Hegde,Operations,Bengaluru,24-03-2024,24-03-2026,Under Repair,Average
ASSET12286,Laptop,Model-740,SN-919943,Deepak Naidu,HR,Shivamogga,23-01-2024,22-01-2026,Damaged,Poor
ASSET12287,Mobile,Model-898,SN-519109,,Sales,Udupi,16-01-2023,15-01-2026,Available,Poor
ASSET12288,Router,Model-243,SN-523301,Nandini Urs,IT,Shivamogga,01-02-2024,31-01-2025,Disposed,Average
ASSET12289,Tablet,Model-418,SN-349268,Manoj Shetty,Sales,Ballari,29-01-2022,29-01-2023,In Use,Average
ASSET12290,Projector,Model-486,SN-459507,Arjun Murthy,HR,Udupi,30-04-2022,29-04-2024,Damaged,Poor
ASSET12291,Laptop,Model-909,SN-341996,Meena Urs,IT,Hubli,29-01-2025,29-01-2026,Under Repair,Excellent
ASSET12292,Mobile,Model-127,SN-338533,,Operations,Davangere,13-09-2024,13-09-2026,Available,Poor
ASSET12293,Switch,Model-624,SN-563959,Meena Rao,R&D,Mangalore,29-06-2022,29-06-2023,Damaged,Good
ASSET12294,Laptop,Model-899,SN-651791,,IT,Shivamogga,05-11-2023,04-11-2024,Available,Excellent
ASSET12295,Tablet,Model-953,SN-532031,,Finance,Davangere,18-01-2022,17-01-2025,Available,Good
ASSET12296,Mobile,Model-992,SN-364342,Sahana Murthy,Operations,Mysuru,28-04-2022,27-04-2024,In Use,Good
ASSET12297,Server,Model-992,SN-921271,Meena Hegde,IT,Belagavi,14-12-2023,13-12-2025,Under Repair,Average
ASSET12298,Switch,Model-847,SN-182716,Asha Urs,HR,Shivamogga,20-11-2023,19-11-2025,In Use,Excellent
ASSET12299,Mobile,Model-701,SN-511464,Karthik Shetty,IT,Shivamogga,04-08-2023,03-08-2026,In Use,Good
ASSET12300,Laptop,Model-660,SN-628881,Shruthi Pai,Sales,Mangalore,19-06-2023,18-06-2026,Disposed,Good
ASSET12301,Monitor,Model-104,SN-178567,,IT,Mangalore,06-10-2023,05-10-2024,Available,Poor
ASSET12302,Router,Model-429,SN-829866,Sanjay Naidu,Sales,Hubli,19-09-2023,18-09-2024,Under Repair,Poor
ASSET12303,Projector,Model-539,SN-991603,Kavya Gowda,HR,Bengaluru,29-12-2022,28-12-2024,Damaged,Average
ASSET12304,Switch,Model-469,SN-886846,Vikram Urs,Admin,Ballari,07-04-2024,07-04-2025,Disposed,Good
ASSET12305,Mobile,Model-398,SN-496269,Divya Murthy,HR,Bengaluru,15-07-2024,15-07-2026,In Use,Average
ASSET12306,Monitor,Model-341,SN-923590,Manoj Shetty,Sales,Shivamogga,16-02-2022,15-02-2025,Disposed,Excellent
ASSET12307,Projector,Model-339,SN-914374,Pooja Murthy,Admin,Udupi,21-08-2023,20-08-2024,Under Repair,Average
ASSET12308,Monitor,Model-823,SN-548225,Asha Urs,IT,Ballari,15-01-2022,14-01-2025,Disposed,Poor
ASSET12309,Router,Model-483,SN-662096,Divya Rao,Marketing,Mysuru,12-11-2024,12-11-2026,In Use,Average
ASSET12310,Desktop,Model-423,SN-257554,,Operations,Mangalore,18-12-2023,17-12-2026,Available,Average
ASSET12311,Laptop,Model-181,SN-462980,Meena Rao,Marketing,Udupi,23-12-2023,22-12-2024,Under Repair,Excellent
ASSET12312,Laptop,Model-137,SN-238323,Arjun Murthy,Marketing,Hubli,07-02-2023,07-02-2024,In Use,Poor
ASSET12313,Desktop,Model-651,SN-219150,Sanjay Hegde,Operations,Mysuru,21-10-2024,21-10-2027,Under Repair,Excellent
ASSET12314,Monitor,Model-807,SN-982162,Sahana Gowda,Finance,Udupi,15-09-2024,15-09-2025,Disposed,Excellent
ASSET12315,Tablet,Model-286,SN-997979,Nandini Gowda,Finance,Mysuru,02-08-2022,02-08-2023,Under Repair,Poor
ASSET12316,Monitor,Model-207,SN-320385,Manoj Naidu,R&D,Davangere,11-03-2023,10-03-2024,Disposed,Average
ASSET12317,Monitor,Model-732,SN-144664,,IT,Ballari,29-06-2023,28-06-2024,Available,Excellent
ASSET12318,Printer,Model-520,SN-438500,Deepak Hegde,Admin,Udupi,04-04-2022,03-04-2025,In Use,Excellent
ASSET12319,Tablet,Model-727,SN-232781,Asha Hegde,Operations,Hubli,05-04-2024,05-04-2025,Damaged,Good
ASSET12320,Server,Model-900,SN-470109,,R&D,Bengaluru,26-06-2024,26-06-2025,Available,Poor
ASSET12321,Mobile,Model-926,SN-120224,Prakash Gowda,Operations,Davangere,17-11-2024,17-11-2025,Damaged,Average
ASSET12322,Laptop,Model-189,SN-656860,Kavya Hegde,HR,Davangere,28-08-2022,27-08-2025,Under Repair,Good
ASSET12323,Switch,Model-712,SN-363280,Sahana Naidu,Operations,Shivamogga,13-11-2023,12-11-2026,In Use,Average
ASSET12324,Desktop,Model-652,SN-650654,,Finance,Mangalore,19-09-2023,18-09-2024,Available,Poor
ASSET12325,Mobile,Model-629,SN-535280,Nandini Murthy,IT,Udupi,26-07-2022,26-07-2023,In Use,Average
ASSET12326,Monitor,Model-364,SN-851275,Sanjay Naidu,Operations,Davangere,16-01-2024,15-01-2025,Under Repair,Good
ASSET12327,Laptop,Model-382,SN-800268,Kavya Gowda,Finance,Mysuru,07-07-2024,07-07-2027,Disposed,Excellent
ASSET12328,Laptop,Model-609,SN-864744,Manoj Gowda,Marketing,Hubli,06-12-2023,05-12-2026,Under Repair,Good
ASSET12329,Tablet,Model-241,SN-673605,Latha Desai,Sales,Bengaluru,25-05-2023,24-05-2026,Damaged,Poor
ASSET12330,Printer,Model-166,SN-522427,Divya Desai,HR,Udupi,05-08-2023,04-08-2026,Under Repair,Average
ASSET12331,Monitor,Model-593,SN-755377,Nandini Murthy,HR,Shivamogga,07-10-2022,06-10-2025,Damaged,Poor
ASSET12332,Projector,Model-614,SN-876082,Kavya Pai,Finance,Shivamogga,14-10-2024,14-10-2027,In Use,Good
ASSET12333,Printer,Model-746,SN-498361,,R&D,Shivamogga,24-10-2023,23-10-2026,Available,Good
ASSET12334,Switch,Model-168,SN-781512,Nandini Gowda,Admin,Hubli,05-01-2023,05-01-2024,In Use,Average
ASSET12335,Server,Model-771,SN-541521,Shruthi Pai,R&D,Bengaluru,28-08-2023,27-08-2025,Under Repair,Good
ASSET12336,Mobile,Model-436,SN-540270,Rohan Shetty,R&D,Mysuru,28-06-2022,27-06-2025,Disposed,Average
ASSET12337,Projector,Model-748,SN-518757,,Marketing,Bengaluru,18-04-2022,17-04-2024,Available,Good
ASSET12338,Server,Model-381,SN-611140,Prakash Desai,Sales,Udupi,02-12-2022,02-12-2023,Disposed,Excellent
ASSET12339,Tablet,Model-687,SN-151083,Kavya Rao,Marketing,Mangalore,06-02-2023,05-02-2026,In Use,Good
ASSET12340,Router,Model-585,SN-874570,Rakesh Urs,HR,Ballari,03-01-2023,02-01-2025,Disposed,Poor
ASSET12341,Mobile,Model-363,SN-520187,Sanjay Naidu,Marketing,Belagavi,18-04-2022,17-04-2025,Disposed,Poor
ASSET12342,Desktop,Model-611,SN-671712,Rakesh Shetty,Finance,Belagavi,12-06-2023,11-06-2026,In Use,Good
ASSET12343,Laptop,Model-867,SN-682648,Deepak Shetty,Marketing,Ballari,23-06-2023,22-06-2025,Under Repair,Average
ASSET12344,Desktop,Model-722,SN-831681,,Operations,Shivamogga,21-11-2022,20-11-2024,Available,Good
ASSET12345,Printer,Model-910,SN-659385,Shruthi Shetty,Operations,Hubli,07-04-2022,06-04-2025,Damaged,Excellent
ASSET12346,Tablet,Model-292,SN-137593,,Marketing,Udupi,08-01-2025,08-01-2028,Available,Average
ASSET12347,Projector,Model-382,SN-724052,Sanjay Pai,Sales,Ballari,12-12-2023,11-12-2025,Disposed,Average
ASSET12348,Laptop,Model-316,SN-587431,Sahana Urs,IT,Bengaluru,09-03-2022,09-03-2023,In Use,Poor
ASSET12349,Monitor,Model-525,SN-329417,Rakesh Shetty,R&D,Mangalore,30-11-2022,29-11-2024,In Use,Good
ASSET12350,Tablet,Model-633,SN-610341,Prakash Pai,Finance,Belagavi,10-09-2022,10-09-2023,Damaged,Good
ASSET12351,Projector,Model-555,SN-744794,,HR,Ballari,21-01-2024,20-01-2025,Available,Excellent
ASSET12352,Server,Model-317,SN-106497,Latha Urs,Operations,Ballari,01-01-2024,31-12-2024,Under Repair,Poor
ASSET12353,Projector,Model-844,SN-236843,Nandini Naidu,Finance,Hubli,25-08-2024,25-08-2025,Disposed,Good
ASSET12354,Server,Model-930,SN-607641,Rakesh Murthy,HR,Mysuru,10-02-2024,09-02-2026,In Use,Average
ASSET12355,Projector,Model-743,SN-438661,Prakash Naidu,Admin,Hubli,21-10-2022,21-10-2023,Under Repair,Excellent
ASSET12356,Laptop,Model-278,SN-329961,Manoj Desai,Finance,Belagavi,07-09-2024,07-09-2025,Disposed,Average
ASSET12357,Projector,Model-330,SN-268908,Deepak Urs,IT,Udupi,04-06-2024,04-06-2026,Disposed,Good
ASSET12358,Tablet,Model-350,SN-755882,Meena Shetty,Finance,Davangere,17-04-2023,16-04-2026,Damaged,Good
ASSET12359,Router,Model-261,SN-576625,,Admin,Hubli,20-06-2023,19-06-2025,Available,Good
ASSET12360,Mobile,Model-780,SN-249962,Rakesh Hegde,Marketing,Mangalore,05-01-2024,04-01-2027,Under Repair,Poor
ASSET12361,Monitor,Model-103,SN-538146,Rohan Gowda,R&D,Bengaluru,14-04-2023,13-04-2025,In Use,Poor
ASSET12362,Mobile,Model-364,SN-771427,Asha Naidu,IT,Davangere,30-03-2022,29-03-2025,Disposed,Average
ASSET12363,Projector,Model-131,SN-181203,Pooja Gowda,Operations,Hubli,09-05-2024,09-05-2026,In Use,Average
ASSET12364,Printer,Model-300,SN-187822,Pooja Pai,Operations,Shivamogga,21-01-2023,20-01-2025,Damaged,Excellent
ASSET12365,Switch,Model-307,SN-320534,Arjun Naidu,IT,Mangalore,09-11-2024,09-11-2026,Disposed,Good
ASSET12366,Mobile,Model-114,SN-625167,,Operations,Shivamogga,06-02-2024,05-02-2026,Available,Average
ASSET12367,Tablet,Model-912,SN-334851,Vikram Pai,Operations,Davangere,04-08-2023,03-08-2025,Disposed,Poor
ASSET12368,Tablet,Model-373,SN-323764,Sanjay Desai,Operations,Udupi,11-05-2022,11-05-2023,Disposed,Good
ASSET12369,Router,Model-179,SN-876175,Arjun Hegde,HR,Hubli,22-04-2023,21-04-2026,Damaged,Average
ASSET12370,Mobile,Model-257,SN-723959,Divya Naidu,R&D,Mysuru,02-10-2023,01-10-2026,Damaged,Average
ASSET12371,Monitor,Model-525,SN-997138,,HR,Hubli,07-08-2024,07-08-2026,Available,Good
ASSET12372,Mobile,Model-431,SN-844291,Asha Desai,IT,Hubli,21-12-2022,20-12-2024,In Use,Poor
ASSET12373,Projector,Model-405,SN-825206,Arjun Urs,Finance,Mysuru,17-10-2023,16-10-2026,Disposed,Excellent
ASSET12374,Printer,Model-738,SN-565579,,IT,Shivamogga,02-05-2024,02-05-2026,Available,Poor
ASSET12375,Monitor,Model-770,SN-839409,,IT,Belagavi,08-06-2024,08-06-2026,Available,Excellent
ASSET12376,Printer,Model-724,SN-812354,Kavya Pai,Admin,Mysuru,09-09-2023,08-09-2026,Disposed,Good
ASSET12377,Server,Model-608,SN-951800,Prakash Shetty,HR,Udupi,05-08-2024,05-08-2026,Under Repair,Average
ASSET12378,Desktop,Model-170,SN-940124,Prakash Urs,Operations,Udupi,24-05-2022,24-05-2023,Damaged,Average
ASSET12379,Server,Model-690,SN-743027,,R&D,Davangere,19-08-2023,18-08-2024,Available,Good
ASSET12380,Printer,Model-188,SN-812065,Karthik Gowda,R&D,Belagavi,19-07-2022,18-07-2024,Disposed,Good
ASSET12381,Monitor,Model-605,SN-660391,Vikram Gowda,R&D,Mysuru,20-10-2024,20-10-2027,Under Repair,Excellent
ASSET12382,Switch,Model-749,SN-895306,Karthik Shetty,HR,Mangalore,22-01-2025,22-01-2027,In Use,Excellent
ASSET12383,Printer,Model-969,SN-907617,,Sales,Bengaluru,08-11-2023,07-11-2026,Available,Good
ASSET12384,Mobile,Model-729,SN-501858,,Operations,Udupi,11-08-2022,10-08-2025,Available,Poor
ASSET12385,Printer,Model-276,SN-333565,Asha Murthy,HR,Davangere,23-05-2023,22-05-2025,In Use,Average
ASSET12386,Desktop,Model-198,SN-995945,Vikram Hegde,Marketing,Mysuru,15-11-2024,15-11-2027,Damaged,Poor
ASSET12387,Router,Model-695,SN-857044,Sanjay Pai,Operations,Mangalore,08-10-2023,07-10-2024,Damaged,Excellent
ASSET12388,Monitor,Model-367,SN-553147,Sanjay Pai,Operations,Udupi,27-04-2024,27-04-2026,Damaged,Average
ASSET12389,Laptop,Model-249,SN-635469,Prakash Desai,Operations,Belagavi,27-02-2023,27-02-2024,Damaged,Average
ASSET12390,Monitor,Model-910,SN-240421,Shruthi Pai,Marketing,Mangalore,16-05-2023,15-05-2026,In Use,Average
ASSET12391,Switch,Model-179,SN-820132,Rakesh Pai,Finance,Davangere,16-01-2024,15-01-2025,Disposed,Good
ASSET12392,Printer,Model-344,SN-703126,,IT,Shivamogga,10-08-2023,09-08-2024,Available,Poor
ASSET12393,Projector,Model-154,SN-379830,Pooja Hegde,Sales,Ballari,01-05-2022,30-04-2024,In Use,Poor
ASSET12394,Desktop,Model-650,SN-145843,,Marketing,Davangere,24-01-2023,23-01-2025,Available,Average
ASSET12395,Monitor,Model-121,SN-978955,Prakash Murthy,R&D,Ballari,19-04-2024,19-04-2027,Damaged,Good
ASSET12396,Tablet,Model-708,SN-949515,Shruthi Murthy,Finance,Mysuru,24-08-2023,23-08-2026,In Use,Average
ASSET12397,Projector,Model-788,SN-867385,Kavya Desai,Sales,Hubli,11-02-2024,10-02-2026,Under Repair,Average
ASSET12398,Server,Model-566,SN-329252,Rohan Desai,Admin,Davangere,26-03-2024,26-03-2026,Disposed,Average
ASSET12399,Mobile,Model-805,SN-748044,,Marketing,Davangere,22-10-2022,21-10-2025,Available,Good
ASSET12400,Printer,Model-333,SN-740183,,Admin,Bengaluru,01-07-2024,01-07-2026,Available,Excellent
ASSET12401,Mobile,Model-283,SN-760984,Nandini Shetty,IT,Udupi,21-07-2023,20-07-2026,Disposed,Average
ASSET12402,Switch,Model-797,SN-836229,Latha Naidu,Finance,Belagavi,10-07-2022,09-07-2025,Under Repair,Excellent
ASSET12403,Printer,Model-665,SN-854254,,HR,Udupi,17-12-2024,17-12-2025,Available,Excellent
ASSET12404,Server,Model-771,SN-732095,,IT,Belagavi,12-04-2023,11-04-2024,Available,Poor
ASSET12405,Mobile,Model-247,SN-444553,Vikram Naidu,R&D,Hubli,14-02-2022,13-02-2025,In Use,Average
ASSET12406,Tablet,Model-340,SN-678704,,Admin,Hubli,07-03-2023,06-03-2025,Available,Excellent
ASSET12407,Router,Model-162,SN-990519,Prakash Gowda,HR,Udupi,23-03-2023,22-03-2026,In Use,Poor
ASSET12408,Mobile,Model-926,SN-169379,Vikram Urs,Operations,Ballari,16-04-2024,16-04-2026,Damaged,Good
ASSET12409,Switch,Model-223,SN-145436,Divya Urs,Marketing,Davangere,05-01-2024,04-01-2026,Damaged,Excellent
ASSET12410,Projector,Model-934,SN-763567,Sanjay Pai,R&D,Shivamogga,19-08-2022,19-08-2023,Under Repair,Excellent
ASSET12411,Server,Model-896,SN-746244,Kavya Pai,IT,Bengaluru,23-01-2022,23-01-2023,Damaged,Good
ASSET12412,Router,Model-575,SN-678392,Shruthi Urs,Finance,Ballari,03-06-2023,02-06-2026,Disposed,Average
ASSET12413,Switch,Model-390,SN-832106,Prakash Desai,Admin,Hubli,23-08-2023,22-08-2025,In Use,Good
ASSET12414,Mobile,Model-832,SN-208713,,Finance,Hubli,12-05-2022,12-05-2023,Available,Average
ASSET12415,Projector,Model-514,SN-167904,Rakesh Naidu,Operations,Belagavi,19-06-2024,19-06-2025,Damaged,Excellent
ASSET12416,Mobile,Model-379,SN-803526,,HR,Mysuru,07-01-2022,06-01-2025,Available,Poor
ASSET12417,Monitor,Model-163,SN-889098,,HR,Hubli,14-05-2024,14-05-2025,Available,Good
ASSET12418,Server,Model-756,SN-229781,Karthik Desai,Finance,Hubli,20-05-2022,19-05-2024,Disposed,Average
ASSET12419,Printer,Model-935,SN-151372,Pooja Shetty,R&D,Shivamogga,21-02-2024,20-02-2027,Under Repair,Average
ASSET12420,Switch,Model-502,SN-494808,Prakash Rao,Sales,Davangere,13-11-2022,12-11-2024,In Use,Poor
ASSET12421,Desktop,Model-351,SN-150042,Meena Desai,Admin,Bengaluru,25-07-2023,24-07-2025,Damaged,Poor
ASSET12422,Mobile,Model-532,SN-971859,Rohan Naidu,Marketing,Shivamogga,07-10-2023,06-10-2024,Disposed,Average
ASSET12423,Printer,Model-442,SN-888315,Asha Rao,IT,Udupi,27-10-2024,27-10-2025,Disposed,Average
ASSET12424,Tablet,Model-988,SN-416421,,IT,Bengaluru,07-12-2022,06-12-2025,Available,Poor
ASSET12425,Tablet,Model-297,SN-949201,,Finance,Hubli,19-12-2024,19-12-2026,Available,Average
ASSET12426,Laptop,Model-939,SN-857654,Rohan Hegde,R&D,Ballari,25-01-2025,25-01-2026,Under Repair,Average
ASSET12427,Server,Model-876,SN-855069,Rohan Pai,Operations,Davangere,20-06-2023,19-06-2026,Disposed,Excellent
ASSET12428,Router,Model-751,SN-535693,,HR,Ballari,13-01-2024,12-01-2025,Available,Excellent
ASSET12429,Projector,Model-698,SN-575313,,Finance,Belagavi,17-04-2022,16-04-2025,Available,Average
ASSET12430,Tablet,Model-327,SN-317500,Manoj Gowda,HR,Belagavi,29-11-2024,29-11-2027,Damaged,Average
ASSET12431,Mobile,Model-760,SN-109260,Sanjay Gowda,Finance,Shivamogga,05-04-2022,05-04-2023,Under Repair,Average
ASSET12432,Projector,Model-778,SN-197696,Pooja Murthy,Operations,Udupi,09-10-2024,09-10-2026,In Use,Good
ASSET12433,Printer,Model-547,SN-673755,Prakash Naidu,IT,Hubli,05-03-2022,04-03-2024,In Use,Average
ASSET12434,Projector,Model-518,SN-954186,Manoj Urs,Marketing,Mysuru,27-05-2023,26-05-2025,Under Repair,Good
ASSET12435,Mobile,Model-973,SN-497729,Rakesh Shetty,Marketing,Shivamogga,29-01-2024,28-01-2027,Damaged,Poor
ASSET12436,Switch,Model-153,SN-835031,Vikram Urs,IT,Ballari,15-06-2022,15-06-2023,In Use,Poor
ASSET12437,Projector,Model-969,SN-980849,Latha Hegde,Finance,Ballari,10-09-2022,09-09-2025,Under Repair,Excellent
ASSET12438,Desktop,Model-378,SN-802444,Sanjay Naidu,Admin,Mysuru,06-09-2023,05-09-2024,In Use,Average
ASSET12439,Projector,Model-112,SN-612231,,Operations,Bengaluru,09-05-2022,08-05-2024,Available,Average
ASSET12440,Tablet,Model-512,SN-312165,Manoj Desai,R&D,Mangalore,28-06-2024,28-06-2026,In Use,Excellent
ASSET12441,Projector,Model-447,SN-207871,Sahana Rao,Finance,Bengaluru,27-03-2024,27-03-2026,Disposed,Good
ASSET12442,Router,Model-436,SN-465689,Vikram Gowda,IT,Ballari,15-11-2024,15-11-2025,Under Repair,Poor
ASSET12443,Laptop,Model-206,SN-136043,Asha Pai,Marketing,Belagavi,20-05-2023,19-05-2026,In Use,Excellent
ASSET12444,Switch,Model-217,SN-476770,,Operations,Shivamogga,05-04-2024,05-04-2026,Available,Good
ASSET12445,Switch,Model-927,SN-261659,Latha Gowda,Finance,Mangalore,30-10-2024,30-10-2025,Damaged,Good
ASSET12446,Monitor,Model-713,SN-870055,Karthik Shetty,Marketing,Davangere,17-11-2023,16-11-2025,Disposed,Poor
ASSET12447,Server,Model-767,SN-688018,Arjun Shetty,IT,Ballari,07-11-2023,06-11-2024,Damaged,Average
ASSET12448,Server,Model-377,SN-762755,Kavya Pai,Sales,Mysuru,19-03-2023,18-03-2024,In Use,Average
ASSET12449,Mobile,Model-868,SN-299675,Nandini Gowda,IT,Hubli,01-02-2022,31-01-2025,In Use,Average
ASSET12450,Laptop,Model-951,SN-326525,Deepak Gowda,Admin,Bengaluru,07-01-2024,06-01-2027,Under Repair,Excellent
ASSET12451,Tablet,Model-720,SN-755426,Prakash Gowda,IT,Shivamogga,14-01-2022,14-01-2024,In Use,Average
ASSET12452,Printer,Model-638,SN-936487,Latha Shetty,Admin,Mangalore,08-01-2022,08-01-2024,Damaged,Average
ASSET12453,Mobile,Model-736,SN-180658,Divya Naidu,Finance,Bengaluru,20-06-2023,19-06-2025,Damaged,Good
ASSET12454,Switch,Model-997,SN-634280,Asha Hegde,Finance,Ballari,11-06-2023,10-06-2025,In Use,Good
ASSET12455,Projector,Model-271,SN-885849,Divya Rao,HR,Bengaluru,01-12-2022,01-12-2023,Disposed,Excellent
ASSET12456,Printer,Model-857,SN-800633,Pooja Shetty,Admin,Shivamogga,04-07-2022,03-07-2025,Disposed,Average
ASSET12457,Projector,Model-462,SN-973201,Nandini Naidu,Operations,Hubli,20-04-2022,20-04-2023,In Use,Poor
ASSET12458,Monitor,Model-746,SN-422322,Shruthi Pai,Admin,Davangere,06-01-2023,05-01-2026,Under Repair,Poor
ASSET12459,Switch,Model-327,SN-974231,Vikram Shetty,Sales,Mangalore,20-07-2022,19-07-2024,Disposed,Excellent
ASSET12460,Server,Model-819,SN-169879,Divya Desai,Operations,Udupi,25-06-2022,24-06-2024,Under Repair,Poor
ASSET12461,Router,Model-917,SN-735055,,Sales,Shivamogga,26-06-2023,25-06-2026,Available,Excellent
ASSET12462,Monitor,Model-233,SN-380163,Rakesh Shetty,Finance,Mysuru,15-04-2022,14-04-2025,Damaged,Good
ASSET12463,Monitor,Model-238,SN-928782,Latha Hegde,R&D,Ballari,17-03-2023,16-03-2025,In Use,Good
ASSET12464,Mobile,Model-611,SN-716572,Vikram Rao,Finance,Bengaluru,29-03-2023,28-03-2024,Disposed,Excellent
ASSET12465,Switch,Model-743,SN-817172,,Admin,Bengaluru,21-12-2022,21-12-2023,Available,Average
ASSET12466,Projector,Model-622,SN-678089,,Admin,Belagavi,25-01-2023,24-01-2025,Available,Poor
ASSET12467,Tablet,Model-192,SN-979357,Karthik Pai,R&D,Hubli,18-10-2023,17-10-2025,Under Repair,Excellent
ASSET12468,Switch,Model-780,SN-196037,Pooja Shetty,Marketing,Davangere,09-05-2023,08-05-2026,Disposed,Good
ASSET12469,Monitor,Model-315,SN-672744,Kavya Pai,IT,Mysuru,05-12-2022,04-12-2025,In Use,Good
ASSET12470,Tablet,Model-845,SN-476300,Vikram Rao,Sales,Ballari,02-02-2023,02-02-2024,Damaged,Average
ASSET12471,Router,Model-303,SN-279824,,Sales,Davangere,24-07-2022,23-07-2025,Available,Good
ASSET12472,Laptop,Model-381,SN-722317,Pooja Desai,IT,Mangalore,02-09-2023,01-09-2025,Disposed,Good
ASSET12473,Laptop,Model-556,SN-946225,Asha Desai,Marketing,Davangere,15-06-2022,15-06-2023,Damaged,Good
ASSET12474,Switch,Model-268,SN-352408,Manoj Rao,HR,Bengaluru,02-01-2022,02-01-2024,Disposed,Poor
ASSET12475,Projector,Model-841,SN-432417,Deepak Rao,HR,Mangalore,01-01-2025,01-01-2026,Damaged,Poor
ASSET12476,Desktop,Model-848,SN-190063,Latha Urs,Admin,Mysuru,16-01-2023,15-01-2025,Damaged,Excellent
ASSET12477,Tablet,Model-501,SN-424022,Meena Desai,Marketing,Hubli,06-06-2023,05-06-2024,Damaged,Good
ASSET12478,Laptop,Model-306,SN-132148,,Sales,Davangere,28-09-2022,28-09-2023,Available,Excellent
ASSET12479,Projector,Model-490,SN-218737,Kavya Pai,Marketing,Udupi,18-12-2022,18-12-2023,In Use,Excellent
ASSET12480,Desktop,Model-900,SN-678030,Latha Murthy,Marketing,Hubli,02-04-2022,02-04-2023,In Use,Good
ASSET12481,Projector,Model-286,SN-870262,,R&D,Shivamogga,27-11-2022,26-11-2025,Available,Poor
ASSET12482,Laptop,Model-811,SN-173500,,Marketing,Hubli,15-03-2024,15-03-2025,Available,Good
ASSET12483,Monitor,Model-269,SN-373551,,Sales,Hubli,24-05-2022,24-05-2023,Available,Good
ASSET12484,Projector,Model-105,SN-673643,Sanjay Urs,Operations,Udupi,01-08-2023,31-07-2026,Disposed,Good
ASSET12485,Server,Model-218,SN-728541,Prakash Hegde,Operations,Ballari,08-02-2022,08-02-2024,Damaged,Poor
ASSET12486,Switch,Model-928,SN-597951,Rakesh Naidu,IT,Shivamogga,10-10-2024,10-10-2026,Under Repair,Excellent
ASSET12487,Router,Model-241,SN-339319,Latha Gowda,Sales,Bengaluru,06-07-2024,06-07-2025,Under Repair,Average
ASSET12488,Router,Model-551,SN-933686,Shruthi Gowda,Sales,Mangalore,17-08-2022,16-08-2025,In Use,Good
ASSET12489,Monitor,Model-495,SN-230261,Karthik Rao,HR,Belagavi,15-06-2022,14-06-2024,Disposed,Poor
ASSET12490,Mobile,Model-167,SN-205089,Latha Urs,R&D,Udupi,05-10-2022,04-10-2025,Under Repair,Excellent
ASSET12491,Tablet,Model-419,SN-555879,Karthik Pai,Finance,Mysuru,08-06-2023,07-06-2024,In Use,Average
ASSET12492,Router,Model-576,SN-574497,Meena Pai,Marketing,Mysuru,14-05-2024,14-05-2025,Disposed,Poor
ASSET12493,Projector,Model-257,SN-383373,Meena Hegde,Marketing,Mangalore,25-11-2022,24-11-2025,In Use,Excellent
ASSET12494,Mobile,Model-943,SN-619815,Shruthi Shetty,HR,Hubli,20-10-2024,20-10-2025,In Use,Excellent
ASSET12495,Printer,Model-316,SN-505406,Rohan Pai,HR,Shivamogga,29-03-2022,28-03-2024,Under Repair,Average
