Asset_ID,Asset_Name,Model,Serial_Number,Assigned_To,Department,Location,Purchase_Date,Warranty_Expiry,Status,Condition,age_days,warranty_remaining_days
ASSET12683,Monitor,Model-927,SN-827281,Nandini Naidu,Operations,Belagavi,09-02-2022,08-02-2025,Disposed,Average,1397,-303
ASSET12684,Monitor,Model-960,SN-672225,Shruthi Pai,Operations,Udupi,03-07-2024,03-07-2027,Disposed,Average,522,572
ASSET12685,Switch,Model-864,SN-950900,Unassigned,Operations,Mysuru,21-10-2022,20-10-2025,Available,Poor,1143,-49
ASSET12686,Desktop,Model-272,SN-450372,Prakash Hegde,Operations,Mangalore,09-11-2022,08-11-2025,Damaged,Poor,1124,-30
ASSET12687,Mobile,Model-800,SN-275771,Rohan Murthy,IT,Mysuru,12-04-2024,12-04-2026,In Use,Good,604,125
ASSET12688,Desktop,Model-474,SN-892688,Unassigned,Marketing,Mangalore,21-05-2022,21-05-2023,Available,Excellent,1296,-932
ASSET12689,Desktop,Model-971,SN-450192,Prakash Desai,Operations,Hubli,25-03-2024,25-03-2025,Damaged,Good,622,-258
ASSET12690,Printer,Model-900,SN-943409,Unassigned,Sales,Ballari,22-10-2023,21-10-2024,Available,Poor,777,-413
ASSET12691,Monitor,Model-293,SN-898394,Deepak Murthy,Finance,Mysuru,10-06-2022,09-06-2025,Damaged,Good,1276,-182
ASSET12692,Tablet,Model-580,SN-141131,Vikram Gowda,Admin,Mysuru,28-05-2024,28-05-2026,Disposed,Poor,558,171
ASSET12693,Mobile,Model-132,SN-990361,Arjun Naidu,HR,Shivamogga,30-09-2024,30-09-2025,In Use,Excellent,433,-69
ASSET12694,Switch,Model-276,SN-297196,Prakash Shetty,Sales,Mysuru,15-03-2024,15-03-2027,Under Repair,Average,632,462
ASSET12695,Monitor,Model-870,SN-783053,Rohan Shetty,Admin,Bengaluru,09-08-2023,08-08-2026,Damaged,Average,851,243
ASSET12696,Printer,Model-713,SN-384972,Sahana Hegde,Admin,Mangalore,17-08-2023,16-08-2026,Disposed,Good,843,251
ASSET12697,Projector,Model-169,SN-292143,Unassigned,Finance,Udupi,12-05-2022,11-05-2025,Available,Average,1305,-211
ASSET12698,Laptop,Model-632,SN-618156,Karthik Naidu,HR,Mysuru,23-12-2024,23-12-2027,In Use,Excellent,349,745
ASSET12699,Mobile,Model-292,SN-541631,Rohan Murthy,IT,Ballari,28-12-2023,27-12-2025,In Use,Good,710,19
ASSET12700,Mobile,Model-873,SN-280763,Manoj Desai,Admin,Davangere,16-01-2023,15-01-2026,Under Repair,Good,1056,38
ASSET12701,Mobile,Model-245,SN-281040,Unassigned,IT,Shivamogga,11-12-2022,10-12-2025,Available,Poor,1092,2
ASSET12702,Router,Model-412,SN-386015,Sahana Rao,IT,Davangere,19-01-2024,18-01-2026,In Use,Excellent,688,41
ASSET12703,Desktop,Model-484,SN-261423,Latha Gowda,HR,Belagavi,12-07-2023,11-07-2026,Under Repair,Poor,879,215
ASSET12704,Router,Model-553,SN-432017,Meena Naidu,Marketing,Mysuru,19-06-2023,18-06-2025,Under Repair,Average,902,-173
ASSET12705,Monitor,Model-202,SN-392030,Sanjay Naidu,Operations,Mangalore,26-04-2023,25-04-2026,Damaged,Good,956,138
ASSET12706,Laptop,Model-138,SN-849485,Asha Murthy,Admin,Udupi,22-07-2024,22-07-2027,Under Repair,Average,503,591
ASSET12707,Projector,Model-890,SN-567689,Prakash Murthy,IT,Mysuru,10-11-2022,09-11-2024,Disposed,Good,1123,-394
ASSET12708,Mobile,Model-584,SN-344934,Vikram Shetty,IT,Belagavi,18-06-2023,17-06-2025,In Use,Average,903,-174
ASSET12709,Monitor,Model-564,SN-670361,Vikram Pai,HR,Shivamogga,07-03-2022,06-03-2024,Disposed,Excellent,1371,-642
ASSET12710,Router,Model-230,SN-254511,Unassigned,R&D,Mysuru,04-07-2024,04-07-2026,Available,Excellent,521,208
ASSET12711,Tablet,Model-400,SN-397116,Deepak Shetty,Admin,Hubli,15-05-2023,14-05-2026,Damaged,Average,937,157
ASSET12712,Printer,Model-301,SN-718662,Meena Pai,R&D,Mangalore,28-01-2025,28-01-2026,Disposed,Average,313,51
ASSET12713,Tablet,Model-665,SN-382815,Meena Pai,Operations,Mangalore,15-03-2022,14-03-2024,In Use,Poor,1363,-634
ASSET12714,Switch,Model-406,SN-677952,Unassigned,Sales,Udupi,08-07-2023,07-07-2026,Available,Average,883,211
ASSET12715,Projector,Model-123,SN-612800,Unassigned,Sales,Udupi,17-08-2023,16-08-2026,Available,Average,843,251
ASSET12716,Tablet,Model-723,SN-427032,Sahana Urs,IT,Ballari,15-05-2024,15-05-2026,Under Repair,Good,571,158
ASSET12717,Router,Model-434,SN-637822,Rohan Gowda,R&D,Mangalore,08-09-2022,08-09-2023,In Use,Poor,1186,-822
ASSET12718,Switch,Model-175,SN-984547,Vikram Shetty,Operations,Mysuru,01-04-2024,01-04-2027,Under Repair,Excellent,615,479
ASSET12719,Router,Model-773,SN-952694,Unassigned,HR,Shivamogga,28-03-2022,27-03-2024,Available,Good,1350,-621
ASSET12720,Projector,Model-870,SN-519075,Vikram Pai,Operations,Mysuru,27-12-2022,26-12-2024,Under Repair,Good,1076,-347
ASSET12721,Server,Model-137,SN-447250,Sahana Pai,Operations,Hubli,20-11-2023,19-11-2026,In Use,Good,748,346
ASSET12722,Projector,Model-932,SN-981830,Arjun Naidu,Finance,Shivamogga,11-10-2022,10-10-2025,Disposed,Average,1153,-59
ASSET12723,Tablet,Model-689,SN-747348,Unassigned,Admin,Hubli,09-05-2024,09-05-2025,Available,Good,577,-213
ASSET12724,Monitor,Model-423,SN-698137,Unassigned,Marketing,Ballari,29-01-2024,28-01-2027,Available,Excellent,678,416
ASSET12725,Mobile,Model-861,SN-473625,Vikram Murthy,R&D,Udupi,04-10-2024,04-10-2025,Disposed,Good,429,-65
ASSET12726,Server,Model-578,SN-422466,Pooja Hegde,Admin,Ballari,29-09-2023,28-09-2024,Under Repair,Good,800,-436
ASSET12727,Router,Model-672,SN-308966,Nandini Shetty,Admin,Mangalore,22-04-2023,21-04-2026,In Use,Average,960,134
ASSET12728,Router,Model-436,SN-833073,Divya Urs,Sales,Mysuru,02-02-2024,01-02-2025,Under Repair,Excellent,674,-310
ASSET12729,Switch,Model-913,SN-518490,Pooja Pai,Operations,Davangere,20-11-2024,20-11-2025,Disposed,Average,382,-18
ASSET12730,Switch,Model-161,SN-390609,Kavya Murthy,Sales,Hubli,28-01-2022,27-01-2025,Disposed,Average,1409,-315
ASSET12731,Mobile,Model-766,SN-299069,Deepak Gowda,Operations,Mangalore,08-04-2024,08-04-2025,Under Repair,Excellent,608,-244
ASSET12732,Printer,Model-943,SN-904957,Unassigned,Admin,Belagavi,07-03-2024,07-03-2027,Available,Average,640,454
ASSET12733,Laptop,Model-124,SN-460851,Asha Naidu,IT,Davangere,22-06-2024,22-06-2025,Damaged,Poor,533,-169
ASSET12734,Projector,Model-212,SN-485349,Rakesh Shetty,R&D,Ballari,02-04-2024,02-04-2025,Under Repair,Average,614,-250
ASSET12735,Server,Model-361,SN-394881,Unassigned,IT,Mangalore,08-02-2024,07-02-2027,Available,Excellent,668,426
ASSET12736,Printer,Model-993,SN-529785,Deepak Pai,Sales,Ballari,04-02-2024,03-02-2026,Disposed,Average,672,57
ASSET12737,Router,Model-781,SN-576386,Karthik Naidu,Sales,Davangere,27-07-2024,27-07-2026,In Use,Good,498,231
ASSET12738,Server,Model-762,SN-917316,Vikram Gowda,Finance,Davangere,08-01-2025,08-01-2027,Disposed,Poor,333,396
ASSET12739,Tablet,Model-852,SN-196169,Unassigned,Operations,Bengaluru,17-11-2024,17-11-2025,Available,Good,385,-21
ASSET12740,Laptop,Model-467,SN-147733,Unassigned,Marketing,Hubli,09-06-2023,08-06-2024,Available,Excellent,912,-548
ASSET12741,Server,Model-894,SN-679243,Rakesh Shetty,Admin,Mangalore,13-05-2022,12-05-2025,Damaged,Poor,1304,-210
ASSET12742,Desktop,Model-750,SN-130689,Unassigned,Admin,Davangere,14-11-2022,14-11-2023,Available,Poor,1119,-755
ASSET12743,Switch,Model-605,SN-587916,Sahana Desai,Marketing,Mysuru,16-03-2024,16-03-2026,Under Repair,Average,631,98
ASSET12744,Tablet,Model-448,SN-212177,Latha Pai,Operations,Davangere,28-02-2024,27-02-2026,In Use,Good,648,81
ASSET12745,Router,Model-544,SN-664367,Unassigned,Sales,Davangere,16-01-2025,16-01-2026,Available,Average,325,39
ASSET12746,Router,Model-188,SN-452399,Unassigned,Admin,Ballari,27-06-2023,26-06-2025,Available,Excellent,894,-165
ASSET12747,Switch,Model-911,SN-168253,Pooja Shetty,R&D,Udupi,15-07-2022,15-07-2023,Damaged,Poor,1241,-877
ASSET12748,Router,Model-338,SN-258347,Prakash Rao,Finance,Hubli,07-07-2022,06-07-2025,In Use,Good,1249,-155
ASSET12749,Desktop,Model-306,SN-319952,Kavya Murthy,Sales,Hubli,24-08-2023,23-08-2026,Damaged,Excellent,836,258
ASSET12750,Projector,Model-786,SN-849438,Pooja Rao,Marketing,Shivamogga,29-01-2025,29-01-2027,Disposed,Good,312,417
ASSET12751,Tablet,Model-447,SN-916887,Asha Murthy,Finance,Mysuru,19-04-2023,18-04-2025,Under Repair,Average,963,-234
ASSET12752,Printer,Model-681,SN-148458,Manoj Hegde,Admin,Hubli,17-02-2022,16-02-2025,Disposed,Poor,1389,-295
ASSET12753,Printer,Model-981,SN-510682,Unassigned,R&D,Udupi,14-09-2024,14-09-2026,Available,Average,449,280
ASSET12754,Projector,Model-764,SN-801717,Vikram Shetty,Finance,Mysuru,17-07-2023,16-07-2024,Under Repair,Poor,874,-510
ASSET12755,Desktop,Model-450,SN-577164,Karthik Shetty,Admin,Bengaluru,07-10-2023,06-10-2026,Disposed,Good,792,302
ASSET12756,Printer,Model-623,SN-927465,Unassigned,IT,Belagavi,16-06-2022,15-06-2024,Available,Poor,1270,-541
ASSET12757,Server,Model-762,SN-270285,Karthik Gowda,HR,Udupi,11-01-2024,10-01-2026,Damaged,Excellent,696,33
ASSET12758,Mobile,Model-784,SN-209430,Latha Shetty,Admin,Belagavi,02-07-2024,02-07-2026,Disposed,Average,523,206
ASSET12759,Printer,Model-147,SN-526508,Nandini Hegde,Operations,Mangalore,27-08-2022,26-08-2025,Disposed,Poor,1198,-104
ASSET12760,Tablet,Model-652,SN-110711,Shruthi Gowda,Operations,Mangalore,02-02-2024,01-02-2025,In Use,Average,674,-310
ASSET12761,Server,Model-930,SN-275877,Karthik Hegde,Sales,Shivamogga,15-10-2023,14-10-2025,Under Repair,Poor,784,-55
ASSET12762,Monitor,Model-692,SN-839595,Nandini Murthy,R&D,Davangere,05-01-2023,04-01-2025,Damaged,Good,1067,-338
ASSET12763,Laptop,Model-672,SN-498532,Deepak Murthy,IT,Belagavi,17-02-2022,17-02-2023,In Use,Average,1389,-1025
ASSET12764,Desktop,Model-499,SN-846602,Rohan Pai,HR,Udupi,21-12-2023,20-12-2024,Disposed,Poor,717,-353
ASSET12765,Server,Model-810,SN-331764,Vikram Hegde,HR,Ballari,27-11-2024,27-11-2027,Under Repair,Excellent,375,719
ASSET12766,Switch,Model-618,SN-610175,Rakesh Shetty,Operations,Mysuru,15-07-2024,15-07-2027,Disposed,Poor,510,584
ASSET12767,Server,Model-177,SN-575621,Kavya Urs,HR,Shivamogga,08-07-2023,07-07-2024,Damaged,Good,883,-519
ASSET12768,Server,Model-224,SN-808660,Meena Desai,R&D,Udupi,17-02-2023,16-02-2025,Under Repair,Excellent,1024,-295
ASSET12769,Switch,Model-272,SN-715394,Meena Gowda,Marketing,Ballari,24-02-2024,23-02-2025,In Use,Average,652,-288
ASSET12770,Printer,Model-951,SN-615200,Nandini Gowda,Admin,Bengaluru,23-09-2024,23-09-2025,Damaged,Poor,440,-76
ASSET12771,Mobile,Model-113,SN-589859,Arjun Urs,Marketing,Mangalore,09-06-2023,08-06-2024,Under Repair,Excellent,912,-548
ASSET12772,Monitor,Model-904,SN-908691,Unassigned,IT,Mangalore,12-06-2024,12-06-2025,Available,Poor,543,-179
ASSET12773,Projector,Model-517,SN-364020,Meena Rao,R&D,Mangalore,27-09-2022,26-09-2024,Disposed,Poor,1167,-438
ASSET12774,Router,Model-881,SN-483768,Unassigned,Sales,Ballari,14-10-2024,14-10-2025,Available,Average,419,-55
ASSET12775,Switch,Model-284,SN-584090,Arjun Rao,Admin,Davangere,19-02-2024,18-02-2027,Disposed,Poor,657,437
ASSET12776,Server,Model-875,SN-660056,Rakesh Naidu,Admin,Belagavi,15-01-2025,15-01-2026,Disposed,Excellent,326,38
ASSET12777,Printer,Model-193,SN-701275,Rohan Shetty,Sales,Belagavi,09-05-2024,09-05-2025,Damaged,Excellent,577,-213
ASSET12778,Laptop,Model-806,SN-582994,Latha Gowda,Admin,Udupi,28-04-2022,27-04-2024,In Use,Average,1319,-590
ASSET12779,Server,Model-345,SN-555093,Manoj Murthy,Marketing,Hubli,04-05-2022,04-05-2023,In Use,Average,1313,-949
ASSET12780,Server,Model-514,SN-704342,Asha Hegde,HR,Shivamogga,06-07-2024,06-07-2025,Under Repair,Excellent,519,-155
ASSET12781,Mobile,Model-659,SN-868451,Unassigned,Finance,Belagavi,01-01-2023,01-01-2024,Available,Good,1071,-707
ASSET12782,Projector,Model-790,SN-330156,Unassigned,Operations,Ballari,28-06-2022,28-06-2023,Available,Poor,1258,-894
ASSET12783,Printer,Model-215,SN-193636,Karthik Shetty,Operations,Mangalore,01-11-2023,31-10-2024,Under Repair,Good,767,-403
ASSET12784,Switch,Model-274,SN-352182,Rohan Naidu,Sales,Shivamogga,23-09-2024,23-09-2025,Damaged,Average,440,-76
ASSET12785,Printer,Model-268,SN-516995,Unassigned,Marketing,Ballari,05-03-2022,04-03-2024,Available,Poor,1373,-644
ASSET12786,Printer,Model-972,SN-193111,Unassigned,Finance,Udupi,07-03-2024,07-03-2026,Available,Poor,640,89
ASSET12787,Desktop,Model-279,SN-679814,Sanjay Urs,Admin,Shivamogga,28-09-2022,27-09-2025,In Use,Excellent,1166,-72
ASSET12788,Server,Model-203,SN-912072,Rohan Hegde,Admin,Hubli,18-01-2023,17-01-2026,Disposed,Poor,1054,40
ASSET12789,Printer,Model-182,SN-689869,Kavya Desai,HR,Udupi,04-04-2024,04-04-2025,Under Repair,Poor,612,-248
ASSET12790,Printer,Model-355,SN-550441,Unassigned,Marketing,Mangalore,02-08-2022,02-08-2023,Available,Excellent,1223,-859
ASSET12791,Router,Model-527,SN-445374,Prakash Gowda,Operations,Udupi,13-08-2023,12-08-2026,Damaged,Average,847,247
ASSET12792,Monitor,Model-912,SN-432792,Nandini Hegde,HR,Mangalore,10-09-2023,09-09-2026,Damaged,Poor,819,275
ASSET12793,Printer,Model-903,SN-448246,Rohan Desai,IT,Ballari,08-12-2022,08-12-2023,Under Repair,Good,1095,-731
ASSET12794,Mobile,Model-466,SN-592689,Prakash Pai,IT,Belagavi,19-06-2023,18-06-2024,Damaged,Excellent,902,-538
ASSET12795,Projector,Model-120,SN-516113,Latha Naidu,Sales,Belagavi,29-06-2022,29-06-2023,In Use,Excellent,1257,-893
ASSET12796,Projector,Model-148,SN-945282,Unassigned,Operations,Shivamogga,02-06-2023,01-06-2024,Available,Excellent,919,-555
ASSET12797,Laptop,Model-959,SN-227167,Nandini Hegde,R&D,Shivamogga,23-01-2022,23-01-2024,Under Repair,Average,1414,-685
ASSET12798,Tablet,Model-569,SN-300147,Unassigned,Marketing,Mangalore,22-02-2023,21-02-2025,Available,Average,1019,-290
ASSET12799,Mobile,Model-408,SN-795100,Unassigned,Admin,Hubli,06-10-2024,06-10-2025,Available,Good,427,-63
ASSET12800,Printer,Model-639,SN-543131,Sanjay Desai,Operations,Ballari,20-11-2024,20-11-2026,Damaged,Average,382,347
ASSET12801,Mobile,Model-749,SN-915508,Sanjay Murthy,Admin,Mysuru,14-06-2024,14-06-2027,Under Repair,Good,541,553
ASSET12802,Mobile,Model-855,SN-847589,Sahana Hegde,R&D,Hubli,05-05-2022,04-05-2025,Under Repair,Excellent,1312,-218
ASSET12803,Switch,Model-426,SN-971503,Nandini Hegde,Admin,Belagavi,01-09-2022,01-09-2023,Damaged,Poor,1193,-829
ASSET12804,Tablet,Model-523,SN-141617,Unassigned,Finance,Udupi,10-02-2023,09-02-2025,Available,Poor,1031,-302
ASSET12805,Laptop,Model-322,SN-881565,Divya Gowda,Operations,Belagavi,21-01-2022,20-01-2025,In Use,Good,1416,-322
ASSET12806,Monitor,Model-176,SN-604872,Arjun Desai,Admin,Belagavi,31-07-2023,30-07-2025,Disposed,Excellent,860,-131
ASSET12807,Mobile,Model-770,SN-702375,Manoj Desai,Admin,Mysuru,08-03-2023,07-03-2024,Disposed,Excellent,1005,-641
ASSET12808,Laptop,Model-781,SN-804285,Divya Rao,Sales,Mangalore,29-12-2024,29-12-2026,In Use,Good,343,386
ASSET12809,Server,Model-217,SN-456143,Rakesh Rao,Admin,Bengaluru,09-05-2022,08-05-2024,Under Repair,Excellent,1308,-579
ASSET12810,Tablet,Model-593,SN-462556,Sahana Naidu,R&D,Hubli,13-09-2023,12-09-2024,Disposed,Good,816,-452
ASSET12811,Mobile,Model-993,SN-419491,Deepak Naidu,R&D,Mangalore,08-07-2024,08-07-2027,Under Repair,Average,517,577
ASSET12812,Mobile,Model-242,SN-642670,Pooja Shetty,Operations,Udupi,05-03-2022,04-03-2025,In Use,Excellent,1373,-279
ASSET12813,Switch,Model-570,SN-114554,Sahana Hegde,HR,Davangere,21-11-2024,21-11-2026,Damaged,Average,381,348
ASSET12814,Desktop,Model-330,SN-153279,Manoj Desai,Marketing,Shivamogga,29-10-2023,28-10-2026,Damaged,Poor,770,324
ASSET12815,Server,Model-896,SN-373731,Shruthi Hegde,Admin,Davangere,29-01-2022,29-01-2024,Damaged,Poor,1408,-679
ASSET12816,Laptop,Model-337,SN-470739,Rakesh Urs,Finance,Belagavi,06-12-2024,06-12-2025,Disposed,Poor,366,-2
ASSET12817,Monitor,Model-582,SN-705886,Prakash Pai,Marketing,Ballari,19-09-2023,18-09-2026,Damaged,Good,810,284
ASSET12818,Desktop,Model-858,SN-321378,Prakash Desai,Finance,Bengaluru,12-12-2024,12-12-2026,In Use,Poor,360,369
ASSET12819,Mobile,Model-190,SN-475326,Kavya Pai,IT,Mysuru,21-10-2024,21-10-2026,Damaged,Poor,412,317
ASSET12820,Mobile,Model-733,SN-892847,Kavya Murthy,Finance,Mysuru,19-10-2023,18-10-2025,Under Repair,Excellent,780,-51
ASSET12821,Router,Model-969,SN-941456,Asha Urs,HR,Davangere,01-06-2023,31-05-2026,Damaged,Good,920,174
ASSET12822,Desktop,Model-230,SN-606032,Prakash Naidu,R&D,Hubli,01-03-2023,28-02-2026,Under Repair,Good,1012,82
ASSET12823,Mobile,Model-666,SN-553004,Shruthi Murthy,HR,Ballari,15-07-2023,14-07-2025,In Use,Good,876,-147
ASSET12824,Projector,Model-492,SN-119040,Karthik Pai,Operations,Shivamogga,22-07-2023,21-07-2026,Disposed,Excellent,869,225
ASSET12825,Monitor,Model-909,SN-723831,Vikram Hegde,Marketing,Shivamogga,12-08-2024,12-08-2025,Under Repair,Poor,482,-118
ASSET12826,Router,Model-662,SN-465749,Unassigned,IT,Mangalore,10-05-2024,10-05-2026,Available,Poor,576,153
ASSET12827,Tablet,Model-890,SN-662009,Karthik Naidu,Sales,Davangere,23-02-2022,23-02-2023,Under Repair,Average,1383,-1019
ASSET12828,Router,Model-188,SN-404002,Nandini Desai,Sales,Udupi,10-02-2023,09-02-2026,Damaged,Excellent,1031,63
ASSET12829,Monitor,Model-127,SN-928065,Arjun Naidu,Finance,Mysuru,04-03-2023,03-03-2026,Disposed,Poor,1009,85
ASSET12830,Tablet,Model-951,SN-933808,Rohan Rao,Finance,Davangere,25-01-2025,25-01-2028,Disposed,Good,316,778
ASSET12831,Mobile,Model-784,SN-231318,Prakash Desai,Sales,Mangalore,02-11-2022,01-11-2024,Disposed,Excellent,1131,-402
ASSET12832,Desktop,Model-389,SN-739155,Rohan Murthy,IT,Udupi,12-02-2024,11-02-2026,In Use,Excellent,664,65
ASSET12833,Printer,Model-363,SN-602067,Sahana Gowda,Sales,Bengaluru,12-11-2023,11-11-2026,Damaged,Good,756,338
ASSET12834,Mobile,Model-272,SN-398114,Pooja Murthy,Sales,Udupi,18-12-2022,17-12-2025,Damaged,Poor,1085,9
ASSET12835,Monitor,Model-652,SN-933429,Unassigned,R&D,Hubli,27-02-2022,27-02-2024,Available,Average,1379,-650
ASSET12836,Tablet,Model-282,SN-613257,Unassigned,Operations,Davangere,14-04-2024,14-04-2026,Available,Poor,602,127
ASSET12837,Projector,Model-650,SN-849408,Kavya Gowda,Sales,Bengaluru,14-12-2023,13-12-2025,Damaged,Excellent,724,5
ASSET12838,Tablet,Model-507,SN-419560,Pooja Shetty,HR,Mangalore,02-12-2024,02-12-2027,In Use,Good,370,724
ASSET12839,Router,Model-426,SN-664158,Manoj Naidu,Admin,Ballari,18-01-2025,18-01-2026,Under Repair,Good,323,41
ASSET12840,Projector,Model-276,SN-261747,Asha Gowda,HR,Bengaluru,14-11-2023,13-11-2025,Damaged,Excellent,754,-25
ASSET12841,Monitor,Model-309,SN-453213,Karthik Gowda,HR,Belagavi,27-04-2022,27-04-2023,In Use,Good,1320,-956
ASSET12842,Switch,Model-250,SN-640322,Divya Rao,R&D,Hubli,19-07-2024,19-07-2025,Under Repair,Poor,506,-142
ASSET12843,Switch,Model-496,SN-156593,Unassigned,R&D,Ballari,31-07-2022,31-07-2023,Available,Excellent,1225,-861
ASSET12844,Monitor,Model-711,SN-963220,Shruthi Naidu,Operations,Shivamogga,31-10-2024,31-10-2027,In Use,Average,402,692
ASSET12845,Mobile,Model-139,SN-902752,Unassigned,Finance,Hubli,04-01-2024,03-01-2026,Available,Excellent,703,26
ASSET12846,Router,Model-579,SN-479946,Divya Murthy,IT,Davangere,08-05-2023,07-05-2025,Disposed,Average,944,-215
ASSET12847,Switch,Model-191,SN-950880,Rohan Gowda,R&D,Hubli,07-12-2023,06-12-2025,In Use,Average,731,-2
ASSET12848,Server,Model-873,SN-851681,Unassigned,Marketing,Shivamogga,06-09-2022,05-09-2025,Available,Average,1188,-94
ASSET12849,Monitor,Model-624,SN-952168,Karthik Pai,Admin,Mangalore,21-04-2023,20-04-2025,Damaged,Excellent,961,-232
ASSET12850,Projector,Model-250,SN-649879,Manoj Gowda,Sales,Belagavi,03-07-2022,02-07-2024,Disposed,Poor,1253,-524
ASSET12851,Laptop,Model-942,SN-316088,Unassigned,Marketing,Udupi,14-04-2023,13-04-2025,Available,Excellent,968,-239
ASSET12852,Printer,Model-204,SN-721991,Karthik Urs,Finance,Ballari,14-02-2022,13-02-2025,Disposed,Poor,1392,-298
ASSET12853,Tablet,Model-243,SN-715783,Unassigned,R&D,Mysuru,18-05-2023,17-05-2025,Available,Good,934,-205
ASSET12854,Laptop,Model-181,SN-829678,Unassigned,Marketing,Davangere,09-09-2022,08-09-2024,Available,Average,1185,-456
ASSET12855,Monitor,Model-720,SN-693618,Latha Naidu,IT,Davangere,30-10-2023,29-10-2026,Disposed,Excellent,769,325
ASSET12856,Monitor,Model-635,SN-124237,Arjun Rao,Admin,Mangalore,21-05-2022,20-05-2024,Disposed,Excellent,1296,-567
ASSET12857,Monitor,Model-263,SN-844647,Meena Shetty,Operations,Belagavi,09-06-2023,08-06-2025,Damaged,Good,912,-183
ASSET12858,Laptop,Model-945,SN-955267,Unassigned,Finance,Hubli,29-04-2022,28-04-2025,Available,Good,1318,-224
ASSET12859,Laptop,Model-965,SN-935523,Divya Urs,Marketing,Shivamogga,21-04-2024,21-04-2026,In Use,Average,595,134
ASSET12860,Router,Model-619,SN-628408,Arjun Naidu,Marketing,Mangalore,21-04-2023,20-04-2024,Damaged,Poor,961,-597
ASSET12861,Monitor,Model-839,SN-534062,Unassigned,HR,Davangere,31-12-2023,30-12-2026,Available,Excellent,707,387
ASSET12862,Router,Model-229,SN-362856,Sahana Shetty,Sales,Mangalore,24-01-2025,24-01-2027,Disposed,Poor,317,412
ASSET12863,Monitor,Model-276,SN-843340,Sahana Murthy,IT,Hubli,01-06-2023,31-05-2026,Under Repair,Poor,920,174
ASSET12864,Server,Model-413,SN-204739,Rohan Shetty,R&D,Ballari,22-02-2024,21-02-2026,Disposed,Good,654,75
ASSET12865,Mobile,Model-537,SN-142618,Prakash Naidu,Admin,Shivamogga,17-01-2024,16-01-2025,Under Repair,Good,690,-326
ASSET12866,Switch,Model-651,SN-568919,Kavya Rao,Operations,Belagavi,10-09-2024,10-09-2026,Damaged,Good,453,276
ASSET12867,Projector,Model-640,SN-684885,Sahana Desai,Operations,Belagavi,24-12-2023,23-12-2025,Disposed,Poor,714,15
ASSET12868,Mobile,Model-846,SN-631617,Karthik Urs,IT,Udupi,02-07-2022,02-07-2023,Damaged,Good,1254,-890
ASSET12869,Laptop,Model-387,SN-435323,Rakesh Desai,Marketing,Belagavi,17-12-2024,17-12-2027,Disposed,Poor,355,739
ASSET12870,Server,Model-887,SN-106609,Manoj Gowda,IT,Mysuru,30-06-2024,30-06-2026,Under Repair,Good,525,204
ASSET12871,Monitor,Model-839,SN-137686,Pooja Rao,HR,Udupi,22-07-2023,21-07-2026,In Use,Excellent,869,225
ASSET12872,Router,Model-244,SN-321866,Nandini Naidu,Sales,Hubli,05-06-2023,04-06-2025,Damaged,Excellent,916,-187
